track,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
No Way,Tanaë,0.0258,0.572,182040,0.559,0,0,0.167,-8.48,0,0.208,159.752,0.406
...& On,Erykah Badu,0.421,0.785,214133,0.338,0.000104,10,0.331,-12.102,0,0.0736,83.426,0.707
Eagle to the Prey,LOVER,0.251,0.627,143771,0.532,0.0000222,11,0.458,-6.608,0,0.0328,86.048,0.32
On & On,Erykah Badu,0.0396,0.762,226133,0.403,0.0113,11,0.256,-10.423,0,0.158,80.476,0.346
Ottolenghi,Loyle Carner,0.364,0.752,197600,0.584,0.017,7,0.197,-10.634,1,0.275,94.918,0.264
mello.w,.SØN,0.537,0.561,126000,0.228,0.799,10,0.556,-15.124,0,0.0753,80.02,0.149
Steve Biko (Stir It Up),A Tribe Called Quest,0.0122,0.816,191533,0.493,0.000365,10,0.317,-10.951,0,0.296,95.203,0.371
Got 'Til It's Gone,Janet Jackson,0.0223,0.789,241760,0.413,0.000313,7,0.3,-7.518,1,0.244,89.911,0.518
Add the Bassline,Jordan Rakei,0.182,0.753,158145,0.352,0.000102,8,0.12,-9.566,0,0.173,89.968,0.53
Back In The Day,Erykah Badu,0.224,0.746,286920,0.547,0.0345,5,0.201,-9.236,0,0.0903,91.839,0.528
God Is Real,India.Arie,0.433,0.608,259160,0.546,0.0000236,6,0.362,-12.805,0,0.0892,93.161,0.613
Heaven,Mal V Moo,0.413,0.839,174868,0.289,0.0000309,0,0.121,-10.973,0,0.0835,106.983,0.516
Devil's Pie,D'Angelo,0.00269,0.915,321707,0.458,0.0013,10,0.711,-8.458,0,0.232,92.088,0.557
Electric Relaxation,A Tribe Called Quest,0.22,0.853,243627,0.402,0.426,11,0.119,-13.025,1,0.325,98.231,0.696
Resurrection,Common,0.0252,0.769,227827,0.682,0.000384,1,0.702,-12.584,1,0.354,91.486,0.433
Fell In Love With A Boy,Joss Stone,0.156,0.679,218720,0.713,0,3,0.188,-5.479,0,0.219,84.968,0.778
Butterfly - Remix,India.Arie,0.101,0.793,249680,0.504,0.00014,11,0.146,-8.838,0,0.154,81.182,0.453
Know What I Want,August Wahh,0.75,0.581,292500,0.514,0.0000696,7,0.171,-8.364,1,0.0551,80.034,0.258
My Time,Jordan Rakei,0.508,0.739,137973,0.457,0.00101,11,0.12,-9.119,1,0.0412,74.956,0.25
Starving,LOVER,0.127,0.671,154836,0.604,0.0146,7,0.104,-4.88,1,0.0414,77.47,0.598
Honey,Erykah Badu,0.0273,0.399,320973,0.802,0.00387,6,0.187,-7.869,0,0.35,87.818,0.437
One Of These Days,Room Eleven,0.365,0.685,227400,0.499,0.0000434,7,0.183,-9.671,1,0.0373,102.902,0.722
Mellow,Pete Philly & Perquisite,0.493,0.843,388947,0.31,0.275,1,0.111,-12.206,0,0.0904,101.995,0.321
Some Kind Of Wonderful,Joss Stone,0.0714,0.837,236133,0.541,0,0,0.152,-5.068,1,0.136,103.971,0.654
The Bird,Anderson .Paak,0.0838,0.488,217773,0.645,0.000355,11,0.154,-7.226,1,0.421,148.733,0.595
Doing Alright,Bastian Steven,0.00885,0.803,167927,0.664,0.0000028,9,0.186,-5.055,0,0.0321,127.636,0.923
Special Herbs,Alsogood,0.644,0.826,136386,0.555,0.726,4,0.112,-8.025,1,0.0665,79.824,0.234
Movement,Jamie Woon,0.384,0.579,311787,0.47,0.656,1,0.205,-8.243,0,0.238,102.007,0.552
Flavour,Room Eleven,0.529,0.617,221680,0.467,0,0,0.112,-10.53,1,0.0725,90.173,0.384
Deep End,Arjuna Oakes,0.744,0.502,244907,0.418,0.000287,9,0.0737,-9.565,0,0.0344,80.083,0.283
Ain't That Easy,D'Angelo,0.137,0.545,289347,0.644,0.000402,6,0.185,-8.111,1,0.415,176.176,0.614
Resilient,Jakspin,0.706,0.638,183125,0.569,0.000892,8,0.111,-7.759,0,0.0976,95.951,0.757
The Light,Jordan Rakei,0.00831,0.794,240606,0.453,0.000104,6,0.166,-12.402,1,0.104,99.006,0.525
Celebrate,Macarena,0.702,0.695,226000,0.335,0.00137,7,0.0938,-10.896,0,0.383,174.208,0.536
Know You Now,Amy Winehouse,0.052,0.847,183253,0.696,0.00402,5,0.0795,-6.113,0,0.0642,140.678,0.763
Shaolin Monk Motherfunk,Hiatus Kaiyote,0.134,0.415,350533,0.463,0.00255,6,0.101,-9.86,0,0.0823,96.1,0.573
Snitch,Jordan Rakei,0.256,0.656,202760,0.347,0,5,0.128,-11.289,0,0.418,81.067,0.561
Granada,500 Year Flood,0.208,0.599,221942,0.423,0.000834,8,0.0773,-7.075,1,0.0914,139.636,0.893
A Long Walk - Remastered,Jill Scott,0.0514,0.651,277827,0.539,0.00019,6,0.136,-9.239,0,0.296,76.301,0.309
Crazy Dream,Tom Misch,0.12,0.852,212044,0.664,0.00113,9,0.0737,-5.179,1,0.123,95.815,0.148
Lose Sleep,REMI,0.0772,0.679,218620,0.508,0.00122,6,0.101,-7.293,0,0.288,201.888,0.639
Watch Me Dance,Tom Misch,0.323,0.771,303586,0.29,0.0316,10,0.0645,-13.413,0,0.0341,118.003,0.192
Ella,Esmé,0.0911,0.714,189383,0.508,0,0,0.167,-8.197,0,0.0362,136.419,0.379
Glory,Chloe Bodur,0.0285,0.643,252409,0.477,0.000937,11,0.0783,-7.279,0,0.0431,122.933,0.12
Sharpness,Jamie Woon,0.282,0.853,207133,0.576,0.108,6,0.1,-8.207,0,0.0585,98.002,0.671
No Other Way,Sinead Harnett,0.214,0.756,199947,0.525,0,3,0.224,-8.565,0,0.108,90.896,0.501
Nakamarra (feat. Q-Tip),Hiatus Kaiyote,0.656,0.552,275320,0.531,0.0000521,8,0.11,-6.767,1,0.125,91.573,0.324
Me Myself & I,Jhaye,0.79,0.438,195652,0.497,0.0443,1,0.378,-10.161,1,0.231,114.851,0.531
Lie,Macarena,0.672,0.705,213077,0.347,0.0144,10,0.103,-11.898,1,0.0726,88.984,0.299
It's Love,Jill Scott,0.0205,0.7,354400,0.599,0.012,1,0.0562,-8.763,0,0.164,171.951,0.614
Moon,Masakoi,0.356,0.801,240125,0.211,0.0203,1,0.1,-15.408,1,0.0465,92.037,0.16
Peace,Olivia King,0.357,0.713,233739,0.336,0,9,0.085,-8.687,0,0.0523,115.026,0.298
Madonna,Lexi Todd,0.734,0.739,241859,0.511,0.00763,11,0.105,-7.037,0,0.124,67.484,0.483
Do They Know,Takuya Kuroda,0.489,0.744,205120,0.439,0.000351,7,0.0814,-9.961,0,0.348,93.066,0.671
Velcro Shoes,Chameleonize,0.0534,0.619,287500,0.65,0.486,5,0.196,-11.157,0,0.0455,84.823,0.756
Velvet,falcxne,0.038,0.788,172889,0.68,0.00154,7,0.0499,-3.436,0,0.0437,95.01,0.911
Long Walks,Okvsho,0.729,0.648,225867,0.452,0.00000703,2,0.139,-10.563,0,0.136,169.847,0.362
Holding Back The Years,Gretchen Parlato,0.778,0.541,226587,0.263,0.13,0,0.115,-16.936,1,0.0427,92.624,0.127
Blues Man,Emily Simbi,0.489,0.689,212750,0.549,0.195,4,0.126,-12.611,0,0.0534,97.08,0.638
As It Sets,The Roswell Universe,0.656,0.412,387709,0.374,0.218,4,0.0968,-9.135,0,0.0339,91.161,0.217
Paradise,Sinead Harnett,0.0892,0.692,260041,0.682,0.0000461,9,0.374,-6.619,0,0.0915,91.987,0.277
Symphony,Kay Slice,0.305,0.658,187137,0.572,0,5,0.28,-7.085,1,0.0648,123.659,0.416
No Peace,Alfa Mist,0.397,0.6,223312,0.475,0.344,1,0.0953,-12.785,0,0.0457,185.856,0.753
All Keeps Falling,Bastian Steven,0.256,0.729,231085,0.425,0,7,0.382,-7.981,1,0.206,152.091,0.37
I'm Going to Tell You,Barney Artist,0.802,0.581,185000,0.415,0.00159,5,0.0961,-9.125,0,0.435,89.076,0.352
Leave Me Alone (feat. Erykah Badu),RC & The Gritz,0.0274,0.718,286640,0.434,0.158,1,0.0876,-8.619,1,0.0567,89.032,0.78
Breaking My Rules,Shannon Chapman,0.34,0.398,245000,0.383,0.0000702,11,0.639,-11.123,0,0.0515,175.648,0.35
Canggu,FKJ,0.0888,0.614,245816,0.469,0.21,8,0.112,-6.603,1,0.0605,85.994,0.292
Memories,The Small Circle,0.344,0.83,208000,0.454,0.486,2,0.0811,-8.81,0,0.0419,94.993,0.562
The Truth,Moonchild,0.646,0.789,219320,0.423,0.00814,1,0.0934,-10.736,0,0.0819,76.002,0.249
Great Blacks,Georgia Anne Muldrow,0.327,0.604,184068,0.814,0.00000574,10,0.318,-5.998,0,0.343,92.044,0.606
Better Give U Up,FKJ,0.176,0.525,256800,0.72,0.00648,11,0.0769,-6.916,0,0.169,91.708,0.483
Infinity,Hadassah,0.272,0.718,172848,0.588,0.00265,6,0.126,-12.307,0,0.0428,99.976,0.261
Follow,Tom Misch,0.113,0.785,225341,0.367,0.0633,4,0.0902,-8.483,0,0.0363,90.003,0.468
Get Away,The Internet,0.402,0.757,148707,0.485,0.619,9,0.193,-12.309,1,0.0648,110.371,0.372
Monks,Frank Ocean,0.0521,0.747,200240,0.758,0,0,0.214,-4.743,0,0.179,102.02,0.601
F.U.B.U.,Solange,0.84,0.475,313893,0.499,0,0,0.111,-6.818,1,0.185,142.867,0.454
Some,Steve Lacy,0.0248,0.51,180696,0.666,0.058,4,0.0758,-7.474,0,0.0638,103.584,0.106
Girl,The Internet,0.536,0.568,415613,0.42,0.124,7,0.101,-11.169,0,0.276,79.89,0.453
Special Affair,The Internet,0.183,0.795,176187,0.409,0.00108,9,0.112,-10.134,0,0.0859,120.095,0.518
Just Sayin/I Tried,The Internet,0.427,0.489,413587,0.506,0.0862,11,0.12,-10.251,1,0.177,95.528,0.431
Palace/Curse,The Internet,0.0351,0.447,440013,0.625,0.000727,10,0.243,-8.212,0,0.323,67.104,0.261
Somthing's Missing,The Internet,0.154,0.62,379973,0.48,0.357,5,0.0676,-9.348,0,0.1,100.004,0.568
Dontcha,The Internet,0.0161,0.861,201640,0.346,0.127,8,0.104,-12.033,0,0.0702,115.264,0.579
Violet,Daniel Caesar,0.748,0.688,144000,0.425,0.00548,4,0.101,-8.134,0,0.027,129.975,0.179
West (feat. Daniel Caesar),River Tiber,0.899,0.265,152250,0.47,0.0617,8,0.226,-8.349,1,0.0444,121.024,0.145
Losing You,Solange,0.0579,0.735,260400,0.798,0.0677,0,0.161,-6.175,1,0.127,113.997,0.464
Seigfried,Frank Ocean,0.975,0.293,334570,0.255,0.000248,4,0.101,-11.155,0,0.0416,170.565,0.363
Get You (feat. Kali Uchis),Daniel Caesar,0.422,0.658,278180,0.294,0.000052,4,0.0749,-8.533,0,0.0321,74.038,0.358
Right of Spring,Ravyn Lenae,0.494,0.585,163773,0.484,0.355,0,0.0969,-11.949,1,0.0976,99.937,0.188
Let My Baby Stay,Amandla Stenberg,0.334,0.542,144933,0.357,0.258,10,0.0724,-6.938,0,0.0365,102.251,0.197
The Waters (feat. BJ the Chicago Kid),Anderson .Paak,0.128,0.671,174253,0.678,0,10,0.298,-6.171,0,0.362,91.456,0.718
Come Down,Anderson .Paak,0.271,0.841,169727,0.898,0.0151,8,0.304,-7.135,1,0.104,98.401,0.931
Parking Lot,Anderson .Paak,0.0128,0.639,234333,0.907,0.328,9,0.704,-7.85,1,0.0409,97.019,0.696
Put Me Thru,Anderson .Paak,0.0459,0.732,160760,0.789,0.0000311,5,0.123,-3.717,0,0.0476,107.978,0.607
Fire Fly,Childish Gambino,0.16,0.624,203053,0.881,0,11,0.27,-3.696,0,0.282,87.268,0.529
Streetcar,Daniel Caesar,0.721,0.41,246972,0.298,0,3,0.158,-11.796,1,0.0473,109.651,0.142
Death & Taxes,Daniel Caesar,0.803,0.448,305081,0.328,0.0000934,7,0.347,-11.132,1,0.0351,113.941,0.209
Paradise (feat. Badbadnotgood & Sean Leon),Daniel Caesar,0.0574,0.437,266470,0.792,0.00000146,8,0.22,-6.792,1,0.0354,83.961,0.402
Loose,Daniel Caesar,0.926,0.198,185523,0.162,0.00896,1,0.135,-15.815,1,0.0343,70.453,0.0527
Show Love,Everything Is Recorded,0.103,0.768,190984,0.372,0.0324,4,0.139,-8.549,0,0.125,148.529,0.268
Chanel,Frank Ocean,0.874,0.776,210285,0.503,0,0,0.112,-5.732,0,0.237,110.134,0.473
Lost,Frank Ocean,0.0272,0.913,234093,0.603,0.000503,8,0.167,-4.892,1,0.226,123.061,0.497
Japanese Denim,Daniel Caesar,0.0905,0.707,270847,0.238,0.00000242,3,0.0842,-8.818,1,0.0379,124.156,0.345
Under Control,The Internet,0.327,0.706,244293,0.714,0.0111,7,0.185,-6.134,1,0.061,98.003,0.503
Confidently Lost,Sabrina Claudio,0.272,0.666,209885,0.39,0.00000939,5,0.111,-8.575,1,0.0838,113.866,0.325
Focus,H.E.R.,0.255,0.597,200195,0.291,0.000019,1,0.108,-13.483,0,0.0576,87.082,0.09
Pink Matter,Frank Ocean,0.951,0.392,268813,0.233,0.000322,11,0.106,-11.012,0,0.0587,176.569,0.494
We Find Love,Daniel Caesar,0.853,0.51,254919,0.363,0,5,0.109,-8.635,1,0.0304,78,0.426
Pink + White,Frank Ocean,0.67,0.544,184516,0.552,0.0000457,9,0.415,-7.45,1,0.0991,159.738,0.554
See You Again (feat. Kali Uchis),"Tyler, The Creator",0.371,0.558,180387,0.559,0.00000749,6,0.109,-9.222,1,0.0959,78.558,0.62
Tyrant (feat. Jorja Smith),Kali Uchis,0.141,0.423,204290,0.471,0,3,0.116,-8.775,0,0.168,82.527,0.646
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",Kali Uchis,0.269,0.718,207455,0.656,0.00105,4,0.263,-6.604,0,0.158,79.394,0.83
Speed,Kali Uchis,0.078,0.584,255184,0.508,0,9,0.246,-6.68,0,0.0617,169.975,0.186
Only Girl,Kali Uchis,0.198,0.806,222162,0.499,0.0000371,9,0.0711,-7.245,0,0.151,148.033,0.402
Lens,Frank Ocean,0.588,0.681,227655,0.333,0,9,0.086,-8.582,1,0.0974,118.05,0.564
Moon River,Frank Ocean,0.877,0.24,188324,0.116,0.00092,0,0.1,-13.216,1,0.0329,77.349,0.0937
6 8,Gabriel Garzón-Montano,0.894,0.824,298781,0.136,0.0035,0,0.0765,-7.938,1,0.0588,115.03,0.155
"Lost - Recorded at Metropolis Studios, London",Jorja Smith,0.909,0.643,234080,0.132,0,5,0.101,-11.266,0,0.0931,114.251,0.132
Where Did I Go?,Jorja Smith,0.484,0.69,190324,0.642,0.112,5,0.0977,-7.103,1,0.0721,97.089,0.363
Blue Lights,Jorja Smith,0.686,0.584,250545,0.647,0,7,0.106,-5.464,1,0.207,91.765,0.341
Supplier,Kari Faux,0.643,0.581,224842,0.407,0.00000149,7,0.139,-9.451,0,0.0379,94.935,0.292
GOT IT GOOD (feat. Craig David),KAYTRANADA,0.0454,0.642,228147,0.502,0,7,0.116,-6.68,0,0.121,79.993,0.313
YOU'RE THE ONE (feat. Syd),KAYTRANADA,0.0299,0.822,227747,0.385,0.00247,2,0.107,-9.714,1,0.339,118.054,0.241
American Boyfriend,Kevin Abstract,0.0215,0.463,238249,0.698,0.00000465,1,0.238,-4.456,1,0.0368,93.072,0.351
Locket,Kilo Kish,0.174,0.544,181400,0.427,0.0248,9,0.133,-8.33,0,0.0298,139.939,0.186
Self Importance,Kilo Kish,0.0214,0.474,181800,0.536,0,11,0.255,-6.749,0,0.0827,88.645,0.174
Frustrations + Solutions,Kilo Kish,0.111,0.787,181507,0.454,0.000481,10,0.0998,-5.68,0,0.0301,80.009,0.425
Spilling into You,Poppy Ajudha,0.432,0.689,232362,0.529,0.0000242,6,0.381,-8.103,0,0.384,130.993,0.558
Tepid Soul,Poppy Ajudha,0.0943,0.575,227510,0.497,0.0000298,11,0.0948,-8.592,0,0.0449,93.625,0.423
Timmy's Prayer,Sampha,0.445,0.452,263923,0.558,0.00132,1,0.104,-9.649,1,0.205,139.428,0.221
Under,Sampha,0.151,0.752,281946,0.533,0.0000505,11,0.114,-8.986,0,0.0348,114.984,0.461
Incomplete Kisses,Sampha,0.467,0.65,233857,0.418,0.000108,6,0.101,-12.363,1,0.0451,127.206,0.265
Matthew in the Middle (feat. Daniel Caesar),Sean Leon,0.338,0.384,343133,0.417,0.000165,10,0.104,-11.577,0,0.069,140.955,0.177
Cranes in the Sky,Solange,0.408,0.719,250973,0.615,0.000147,6,0.235,-5.972,1,0.045,96.988,0.465
Don't Touch My Hair,Solange,0.409,0.823,257547,0.411,0.00135,0,0.649,-7.061,1,0.0557,90.997,0.397
C U Girl,Steve Lacy,0.663,0.414,129698,0.473,0.0523,11,0.128,-8.911,0,0.116,100,0.409
Ryd,Steve Lacy,0.0716,0.784,140182,0.94,0.000171,9,0.133,-7.327,0,0.054,137.003,0.979
Dark Red,Steve Lacy,0.449,0.603,173104,0.783,0.00000796,6,0.119,-4.023,1,0.062,172.041,0.775
Looks,Steve Lacy,0.259,0.753,91465,0.704,0.143,5,0.103,-5.562,1,0.0843,93.951,0.8
Go Gina,SZA,0.799,0.603,161613,0.606,0,9,0.391,-6.634,1,0.114,80.176,0.463
Normal Girl,SZA,0.269,0.622,253587,0.532,0.0000537,0,0.158,-7.143,1,0.128,76.459,0.364
Childs Play (feat. Chance the Rapper),SZA,0.775,0.759,216234,0.342,0,1,0.112,-9.044,0,0.0406,99.995,0.22
Them Changes,Thundercat,0.551,0.784,188385,0.55,0.000607,8,0.0899,-8.645,1,0.0632,81.676,0.715
Friend Zone,Thundercat,0.258,0.589,192511,0.83,0.00292,1,0.114,-4.961,1,0.0352,106.995,0.239
I Hope You Know,bLAck pARty,0.227,0.617,174601,0.589,0.62,5,0.121,-9.194,0,0.101,179.933,0.582
Lite Weight (feat. The Free Nationals United Fellowship Choir),Anderson .Paak,0.0114,0.655,206360,0.855,0.000199,8,0.476,-9.347,0,0.257,120.014,0.508
Nights,Frank Ocean,0.42,0.466,307151,0.548,0.00000101,5,0.113,-9.362,0,0.118,89.815,0.423
Loner,Kali Uchis,0.873,0.722,212000,0.675,0.118,1,0.305,-5.61,0,0.0775,120.012,0.507
Gush,Pharrell Williams,0.112,0.796,234667,0.697,0.0000155,4,0.0523,-7.062,0,0.0537,111.999,0.714
Young Girl / I Really Like You,Pharrell Williams,0.0495,0.543,493960,0.757,0.0000187,10,0.0807,-4.604,0,0.0679,108.975,0.678
The Season | Carry Me,Anderson .Paak,0.0998,0.387,328813,0.726,0,1,0.653,-7.681,1,0.412,78.846,0.632
Room in Here (feat. The Game & Sonyae Elise),Anderson .Paak,0.269,0.643,239173,0.894,0.00000473,6,0.257,-4.765,0,0.374,86.985,0.459
Dead To Me,Kali Uchis,0.432,0.675,199506,0.761,0,4,0.102,-4.469,0,0.0466,119.001,0.428
Gotta Get Up - Interlude,Kali Uchis,0.605,0.488,113270,0.381,0.0872,3,0.0776,-8.095,0,0.0498,140.941,0.217
Miami (feat. BIA),Kali Uchis,0.00382,0.624,243865,0.785,0,11,0.0883,-5.634,0,0.034,95.933,0.656
Killer,Kali Uchis,0.129,0.622,172357,0.638,0.00001,0,0.362,-6.291,1,0.043,140.005,0.646
Tomorrow,Kali Uchis,0.116,0.644,190375,0.591,0.000035,2,0.141,-7.218,0,0.0296,107.034,0.494
Just A Stranger (feat. Steve Lacy),Kali Uchis,0.127,0.745,177697,0.672,0,9,0.103,-5.738,1,0.0346,108.031,0.641
Thangs,Steve Lacy,0.0189,0.923,110415,0.793,0.197,6,0.264,-3.755,1,0.0723,124.003,0.537
Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",0.79,0.559,320720,0.578,0.000522,8,0.324,-9.54,1,0.151,79.938,0.239
Chronic Sunshine,Cosmo Pyke,0.0264,0.431,270927,0.773,0,2,0.348,-5.002,1,0.0636,111.387,0.504
Imperfect Circle,Jorja Smith,0.176,0.491,274486,0.614,0.0454,7,0.103,-8.521,0,0.15,175.572,0.215
Never Never,SBTRKT,0.174,0.671,237013,0.604,0.000929,8,0.0961,-8.066,0,0.146,149.927,0.555
Come Over - Radio Edit,The Internet,0.0507,0.764,219440,0.64,0.434,8,0.097,-7.424,1,0.0388,92,0.701
Sticky,Ravyn Lenae,0.0339,0.712,196755,0.846,0.000384,4,0.106,-6.714,0,0.0538,120.016,0.573
Your Teeth In My Neck,Kali Uchis,0.0696,0.853,186181,0.604,0.00000165,3,0.135,-5.794,0,0.0511,116,0.86
Wait a Minute!,WILLOW,0.0371,0.764,196520,0.705,0.0000194,3,0.0943,-5.279,0,0.0278,101.003,0.672
Social Sites,Cosmo Pyke,0.109,0.411,289309,0.618,0,4,0.279,-4.964,0,0.0469,120.734,0.211
The One,Jorja Smith,0.252,0.312,197575,0.661,0.000135,0,0.102,-8.508,0,0.092,82.39,0.443
Wandering Romance,Jorja Smith,0.606,0.485,275618,0.458,0.00045,1,0.12,-8.676,0,0.0525,78.558,0.102
Sober,Mahalia,0.34,0.657,266288,0.7,0.000106,10,0.0992,-4.911,0,0.382,82.113,0.61
All Night (feat. Knox Fortune),Chance the Rapper,0.0358,0.704,141542,0.777,0,2,0.151,-5.729,1,0.195,111.921,0.392
Am I Wrong (feat. ScHoolboy Q),Anderson .Paak,0.0588,0.729,253520,0.799,0.00218,11,0.0948,-7.378,0,0.0779,115.04,0.532
Palm Trees - Motez Remix,GoldLink,0.0132,0.832,277896,0.67,0.00872,2,0.28,-7.407,1,0.0666,113.007,0.449
TOGETHER,KAYTRANADA,0.0247,0.825,197240,0.694,0.0124,1,0.356,-7.604,1,0.177,112.017,0.809
Disconnected,Thilo,0.581,0.78,246452,0.496,0.00000154,3,0.945,-8.214,1,0.0814,93.088,0.545
Loudmouth,Cailin Russo,0.0104,0.68,242200,0.706,0.0000151,0,0.586,-5.649,1,0.0581,101.03,0.703
X2UO,Honors,0.0688,0.417,192302,0.475,0,9,0.095,-8.414,0,0.184,84.334,0.338
Two of Us,Pat Clifton,0.349,0.763,181978,0.647,0,6,0.689,-8.644,0,0.369,90.925,0.561
What I'm Used To,Nick Luebke,0.288,0.649,159554,0.608,0,7,0.318,-9.08,0,0.027,100.005,0.331
I Wouldn't Know Any Better Than You,Gentle Bones,0.21,0.708,151041,0.485,0,2,0.104,-5.552,1,0.0699,139.99,0.281
I Wanna,Con Brio,0.00962,0.675,220400,0.748,0,5,0.206,-6.76,0,0.0327,114.925,0.478
SADE IN THE 90s,Qveen Herby,0.0943,0.801,220800,0.491,0.0000935,0,0.193,-9.088,1,0.0543,125.049,0.822
Take You There,Eko Zu,0.0359,0.573,206555,0.607,0.0276,3,0.288,-6.286,0,0.036,99.936,0.192
Come Thru,Sophia Danai,0.334,0.617,249195,0.558,0.0153,7,0.123,-6.553,1,0.0464,103.987,0.262
The Others,RIKA,0.0651,0.582,197286,0.704,0,5,0.212,-6.242,1,0.0347,150.863,0.698
No One Else,AMiR,0.0533,0.862,197532,0.676,0,8,0.0769,-6.051,0,0.136,105.97,0.602
Fire & Brew,Kai Exos,0.0347,0.633,207072,0.842,0,0,0.275,-4.454,0,0.0334,120.009,0.693
Street Lights,Ries Brothers,0.00156,0.688,228933,0.862,0.0000012,7,0.116,-5.025,0,0.0334,117.941,0.861
Knew About Me,Homaze,0.297,0.678,217816,0.621,0.00000973,10,0.0827,-4.803,0,0.102,122.969,0.499
Drops,Solarrio,0.0251,0.62,238560,0.692,0.0000754,1,0.151,-6.423,0,0.103,159.062,0.397
Blueberry Cadillac,Landon Sears,0.408,0.79,198750,0.514,0,8,0.0993,-8.881,1,0.112,128.114,0.757
Skylines,Zekl,0.00115,0.672,234107,0.519,0.0439,9,0.084,-7.222,0,0.0394,94.06,0.472
1997,Moo Latte,0.49,0.508,187644,0.673,0.0108,2,0.0806,-9.221,1,0.545,84.417,0.552
I Need Your Love,Tanaë,0.173,0.618,220000,0.734,0.0000117,6,0.661,-5.224,0,0.0377,96.977,0.555
Eagle Eye,Ava Raiin,0.106,0.541,222760,0.668,0.000243,10,0.102,-8.702,0,0.0652,159.97,0.4
Dang! (feat. Anderson .Paak),Mac Miller,0.00826,0.836,305350,0.67,0.000355,5,0.0837,-6.907,0,0.23,107.018,0.556
Small Talk,Jarreau Vandal,0.37,0.734,301159,0.636,0.000043,7,0.382,-7.764,1,0.243,123.074,0.281
I Can't Lose (feat. Keyone Starr) - Pomo Remix,Mark Ronson,0.0615,0.757,217200,0.639,0.0000145,11,0.18,-7.34,1,0.434,115.234,0.459
Get Your Way (feat. Roses Gabor),Brasstracks,0.0102,0.793,191997,0.726,0.00108,1,0.755,-5.42,1,0.068,117.98,0.578
Superstitious - Chris McClenney Remix,MKTO,0.0725,0.778,203453,0.496,0.000028,8,0.209,-8.516,1,0.103,116.983,0.374
Where You Belong,Jay Prince,0.379,0.813,235729,0.592,0.00000188,7,0.125,-7.392,1,0.0585,109.944,0.48
Just A Lover - Pomo Remix,Hayden James,0.235,0.725,238418,0.755,0.00822,7,0.311,-7.875,1,0.231,113.879,0.54
Special Eyes,Xavier Omär,0.347,0.658,198573,0.539,0.000404,8,0.194,-6.831,1,0.0546,110.982,0.455
The One - Wantigga Remix,Triggerfinger,0.023,0.766,212900,0.733,0.0473,5,0.0699,-7.231,0,0.0829,112.033,0.626
My Own Throne,Pat Lok,0.0168,0.725,263736,0.718,0.000561,5,0.053,-5.867,0,0.233,112.941,0.458
Drop Your Love (feat. Dirty Radio),Young Franco,0.0163,0.661,207022,0.806,0,5,0.117,-6.194,0,0.437,121.216,0.475
Free Room (feat. Appleby),Ravyn Lenae,0.729,0.778,217013,0.465,0.000557,4,0.107,-7.662,1,0.318,120.172,0.386
My Oh My,starRo,0.115,0.663,212741,0.5,0.00228,9,0.0927,-8.016,0,0.0405,120.044,0.247
Love Somebody - Mr. Carmack Remix,Ta-ku,0.0247,0.716,220218,0.56,0.0000273,10,0.12,-10.456,0,0.0502,104.936,0.39
Holding On - Pomo Remix,Disclosure,0.191,0.868,208168,0.553,0.00121,7,0.0856,-8.789,0,0.107,123.999,0.49
Like I'm on Fire (Kartell Remix),Karma Kid,0.0491,0.831,308293,0.391,0.622,5,0.0604,-11.88,0,0.0562,123.001,0.24
House Bump For Joe Kay,PYRMDPLAZA,0.142,0.886,168960,0.6,0.355,6,0.0536,-3.99,0,0.292,125.169,0.378
Down On My Luck,Vic Mensa,0.391,0.72,209480,0.751,0.00152,11,0.108,-7.69,0,0.194,125.022,0.487
Spectrum - GEOTHEORY Remix,GoldLink,0.409,0.754,233314,0.796,0,7,0.117,-6.804,0,0.325,115.108,0.426
I'M DEAD,Duckwrth,0.707,0.593,230632,0.751,0,4,0.356,-9.414,0,0.918,114.907,0.485
In My Nature (feat. Karina),Good Times Ahead,0.217,0.715,240446,0.859,0.0000209,5,0.13,-5.248,0,0.293,115.995,0.592
Typically Her (Kaytranada Edition),Beverlay,0.0364,0.722,224560,0.565,0.0000227,1,0.386,-8.805,1,0.206,114.943,0.43
Foggy Windows,Zacari,0.226,0.836,252632,0.385,0.00761,10,0.11,-8.559,0,0.0883,114.046,0.347
Gypsy Woman,GEOTHEORY,0.0973,0.732,198000,0.705,0.38,5,0.107,-6.662,0,0.0717,119.937,0.0634
Flight Mode - Jengi Beats Remix,Mr Sanka,0.0239,0.735,230860,0.652,0.0881,3,0.0693,-8.215,0,0.049,118.026,0.22
De Nada,(dc),0.148,0.79,168193,0.607,0.00104,4,0.296,-8.273,0,0.182,120.014,0.395
Kaleidoscope Love - Kaytranada Edition,AlunaGeorge,0.221,0.801,348527,0.469,0.101,4,0.0837,-13.131,0,0.182,115.096,0.317
Dark Skin Women - Pomo Remix,GoldLink,0.0668,0.764,226667,0.669,0.000101,11,0.0727,-6.337,1,0.0577,108.002,0.707
